Symbol,Market_Cap,PE_Ratio,Forward_PE,PB_Ratio,PS_Ratio,Profit_Margin,Operating_Margin,ROE,ROA,Debt_to_Equity,Current_Ratio,Revenue,Revenue_Growth,Earnings_Growth,EPS,Beta,Dividend_Yield,52W_High,52W_Low,Sector,Sector_Code,MA_20,MA_50,MA_200,Price_to_MA20,Price_to_MA50,Momentum_20,Momentum_60,Volatility_20,Volatility_60,RSI,52W_Range,Annual_Return,Volatility,Sharpe_Ratio,Total_Return
CARR,46202032128,33.93125,17.858553,3.1578643,2.0945704,0.18052,0.09554,0.0998,0.03812,83.159,1.141,22058000384,-0.068,0.005,1.6,1.298,1.77,81.09,50.3,Industrial,XLI,54.13200016021729,56.50814590454102,64.55316652297974,1.0029188050477058,0.960746456046164,-0.05599021909204627,-0.11628417306570782,0.2964733882518363,0.2771263251357445,50.807147389962,0.13073519241140827,0.053720432392748,0.3165816489394642,0.0433393168514691,0.0075502920358563
CARR,46202032128,33.93125,17.858553,3.1578643,2.0945704,0.18052,0.09554,0.0998,0.03812,83.159,1.141,22058000384,-0.068,0.005,1.6,1.298,1.77,81.09,50.3,Industrial,XLI,54.13200016021729,56.50814590454102,64.55316652297974,1.0029188050477058,0.960746456046164,-0.05599021909204627,-0.11628417306570782,0.2964733882518363,0.2771263251357445,50.807147389962,0.13073519241140827,0.053720432392748,0.3165816489394642,0.0433393168514691,0.0075502920358563
CARR,46202032128,33.93125,17.858553,3.1578643,2.0945704,0.18052,0.09554,0.0998,0.03812,83.159,1.141,22058000384,-0.068,0.005,1.6,1.298,1.77,81.09,50.3,Industrial,XLI,54.13200016021729,56.50814590454102,64.55316652297974,1.0029188050477058,0.960746456046164,-0.05599021909204627,-0.11628417306570782,0.2964733882518363,0.2771263251357445,50.807147389962,0.13073519241140827,0.053720432392748,0.3165816489394642,0.0433393168514691,0.0075502920358563
CARR,46202032128,33.93125,17.858553,3.1578643,2.0945704,0.18052,0.09554,0.0998,0.03812,83.159,1.141,22058000384,-0.068,0.005,1.6,1.298,1.77,81.09,50.3,Industrial,XLI,54.13200016021729,56.50814590454102,64.55316652297974,1.0029188050477058,0.960746456046164,-0.05599021909204627,-0.11628417306570782,0.2964733882518363,0.2771263251357445,50.807147389962,0.13073519241140827,0.053720432392748,0.3165816489394642,0.0433393168514691,0.0075502920358563
PAYX,40329736192,25.125559,21.183365,10.156802,6.9615645,0.27855,0.36727002,0.41266,0.108100004,126.47,1.268,5793200128,0.168,-0.102,4.46,0.898,3.86,161.24,108.0,Industrial,XLI,111.18150062561035,117.98686538696289,136.85285682678222,1.0079014667731605,0.9497667150582336,0.0008931625128509868,-0.16258535251520956,0.19003329457517407,0.20589167735577635,49.884256550884956,0.07407537066413813,0.0039397467608811,0.2201078017066856,-0.1638299640426762,-0.0397383431064156
CMI,70488211456,26.45855,22.6754,5.8428774,2.0990503,0.079450004,0.12132,0.22767,0.079050004,62.949,1.769,33581000704,-0.016,-0.341,19.3,1.104,1.57,515.64,260.02,Industrial,XLI,482.87108917236327,447.7005029296875,367.1373643493652,1.0575286144625762,1.1406062547503621,0.08348111724377283,0.2500425073256034,0.2490870325866737,0.28988224764773973,80.08624974031113,0.9996365466235255,0.4620781476050823,0.2787136360274333,1.5143792518409036,1.311944948753866
CPRT,37481644032,23.754602,22.252874,3.904013,8.051636,0.34243,0.37289003,0.18124,0.1142,1.039,7.939,4655158784,0.007,0.108,1.63,1.119,,63.85,38.61,Industrial,XLI,40.159499931335446,42.489799880981444,49.74095003128052,0.9641554622668715,0.9112775614185538,-0.04418655085153633,-0.19999999999999996,0.20571445322169835,0.2171513083333589,20.9359902133409,0.0,-0.0738463548328736,0.2370508799654747,-0.4802612622634211,-0.1829499531675275
FAST,47643480064,38.785046,18.949772,12.23467,5.9572225,0.15336001,0.20696,0.32742,0.205,13.283,4.259,7997599744,0.117,0.115,1.07,0.884,2.12,50.63,35.305,Industrial,XLI,40.4685001373291,42.582716369628905,42.42494590759277,1.0254889570695855,0.9745738068884415,0.01591191065259623,-0.12084855797107008,0.16878841410100548,0.2327960592958407,59.03614774253064,0.43650377894239434,0.1949584958835951,0.2380141815111391,0.651047323734124,0.39145302665363
OTIS,33929482240,25.501472,20.632458,-6.213613,2.371033,0.09413,0.16992001,,0.14044,,0.936,14309999616,0.04,-0.291,3.39,1.007,1.94,106.828,84.25,Industrial,XLI,88.28094863891602,89.86069946289062,92.9907734298706,0.9792599454479954,0.962044558577502,-0.045784704343065585,-0.024784685214952473,0.13542164500114656,0.15440656646658504,37.1964554433601,0.12373618555156851,0.0340868927393256,0.2128484128177539,-0.027780837932474,0.0217848470308534
PWR,68688744448,68.04136,45.338585,8.181156,2.5261414,0.03744,0.07105,0.13369,0.047859997,71.612,1.344,27191171072,0.175,0.149,6.77,1.142,0.1,469.43,227.08,Industrial,XLI,446.4025024414062,438.1622692871094,362.097582244873,1.031893889772493,1.0513000478062602,0.035122816430678494,0.20448375837345223,0.3241072352694827,0.3432770786602904,65.47197703226101,0.9814344225657233,0.4906404082024877,0.3608799852133144,1.248726520358607,1.3179213994520076
HWM,76869451776,53.797184,60.246056,15.127129,9.638803,0.18181999,0.25658,0.30064,0.112840004,65.176,2.353,7975000064,0.138,0.173,3.55,1.322,0.23,211.95,105.04,Industrial,XLI,201.16399917602538,197.93803924560547,169.97539024353028,0.9493746222475177,0.964847365647425,-0.07587345232126885,0.028645356055242877,0.22797734087290067,0.2550238443557333,32.17493901792342,0.8166814107105128,0.7056175046673412,0.3411553235776802,1.95106879085761,2.606324058055882
AME,46144602112,31.563982,27.369864,4.369314,6.4409356,0.20502001,0.25787002,0.14632,0.07488,26.09,1.155,7164270080,0.108,0.088,6.33,1.047,0.62,204.15,145.02,Industrial,XLI,195.29570617675782,190.70362365722656,180.86483642578125,1.0230639831421755,1.0476990380155609,0.019468089645286124,0.05532842773783808,0.15588449746667754,0.22668956334972828,64.54323631038915,0.9609700980060065,0.15235268588031,0.2217803680289475,0.5065943702719683,0.2879403644764737
AXON,43475722240,175.46178,88.86291,14.355507,16.996267,0.100509994,-0.00229,0.10028,-0.00032000002,69.33,3.124,2557957120,0.306,,3.14,1.395,,885.92,469.24,Industrial,XLI,546.6554992675781,642.8244018554688,676.462449798584,1.0078559768358812,0.8570770036369989,-0.08557533770874692,-0.27135544331107553,0.24187090191515917,0.44495431816792647,47.861441989519605,0.14506310556488464,0.5426216693071961,0.4889437681862747,1.0279743848084193,1.3307809494300118
ODFL,32607586304,31.280241,26.296608,7.6214566,5.848976,0.18967,0.25655,0.25059,0.15888,1.994,1.204,5574922240,-0.043,-0.105,4.96,1.274,0.72,209.61,126.01,Industrial,XLI,137.27282600402833,138.1630143737793,153.3869910812378,1.1302309307155332,1.1229488195498496,0.11120594670929096,0.07293602551770051,0.41376659968247886,0.34014796783180035,78.52624512518459,0.3486972088968532,-0.0149681369836508,0.3658612537019921,-0.1502431220235869,-0.1496450606468679
IR,31740557312,59.155556,22.559322,3.117096,4.2557364,0.07309,0.20476,0.05382,0.05091,47.62,2.162,7458299904,0.051,0.13,1.35,1.326,0.1,103.195,65.61,Industrial,XLI,77.53901329040528,78.64214431762696,80.1741897201538,1.0299331552137958,1.0154860514459756,0.030716857306203327,0.01384134154615646,0.2564621258490074,0.25502800266850884,67.71589832892238,0.3542632404595533,0.0875966609434729,0.2934115944896493,0.1622180644437757,0.0913565279477242
DAL,43813797888,9.464033,9.558404,2.312358,0.69634134,0.07357,0.0992,0.28514,0.04749,117.299,0.398,62919999488,0.064,0.102,7.09,1.376,1.12,69.98,34.74,Industrial,XLI,61.02949962615967,59.53646743774414,53.21674682617188,1.0994682716579143,1.12704030591479,0.13960593167273494,0.12418701914903685,0.3993855264400258,0.39201839201478217,74.9282856466898,0.9651207134231964,0.3579937711888485,0.4281950879624397,0.7426375970402123,0.7010331899419155
VRSK,30910541824,34.036922,30.348423,81.8498,10.203183,0.30418,0.45529,2.68133,0.15722,1295.046,1.193,3029499904,0.059,0.045,6.5,0.814,0.81,322.92,197.0,Industrial,XLI,220.4880012512207,229.29879974365235,274.4110859680176,1.0034106356703127,0.9648546165113043,0.03065313388055313,-0.15476597710348017,0.17585423700739752,0.31577582592722786,59.86842655628597,0.117878943327162,0.0057403799756086,0.2249348258464639,-0.1523090961813813,-0.0386393236785654
LHX,52105900032,29.946236,19.353718,2.668749,2.3967757,0.08091,0.12882,0.091309994,0.04279,60.629,1.144,21739999232,0.069,0.171,9.3,0.656,1.72,308.12,193.09,Industrial,XLI,283.49957580566405,288.7385400390625,252.79517303466798,0.9823647855858126,0.9645404453535112,-0.037846132143534494,0.0016462718402123766,0.2404964046808281,0.24168749920380833,35.3314663682972,0.7642902416050211,0.2186788238477792,0.2047354561037269,0.8727302405170779,0.4791728816273557
EFX,26057476096,39.982986,22.477152,5.2508626,4.3843446,0.1108,0.19950001,0.13066,0.05905,94.824,0.738,5943300096,0.072,0.142,5.29,1.586,0.95,281.07,199.98,Industrial,XLI,209.09741897583007,220.9619580078125,242.52783630371093,1.0115380454853187,0.9572235710336963,0.021272559195820495,-0.17265966082882656,0.22338380451767928,0.2741445568019374,58.14703962359433,0.10386797848611765,0.0210713750694664,0.3250646377477887,-0.0582303416996712,-0.0609644369432198
ROK,45456105472,52.64193,35.46404,12.436249,5.4490657,0.104169995,0.19732,0.20282,0.079169996,98.275,1.135,8342000128,0.138,-0.412,7.68,1.499,1.37,406.44,215.0,Industrial,XLI,385.5486999511719,365.23529846191406,319.63290878295896,1.0486094456968043,1.1069302727514996,0.08644093275096876,0.1763976419433375,0.29036578557973536,0.22867320540073957,71.1784056121929,1.0,0.260923554951957,0.3313230869431445,0.666791912964,0.5028168084202729
UAL,33976299520,10.516032,8.680728,2.3744879,0.58209497,0.05643,0.0888,0.25588,0.04435,218.897,0.667,58368999424,0.026,0.0,9.98,1.304,,116.0,52.0,Industrial,XLI,97.8939998626709,97.53680007934571,87.53335018157959,1.0720779322069758,1.0760041016607669,0.07718358431193528,-0.015293721662683946,0.4536102087202716,0.4350590284666166,65.03030720580463,0.8975537944629423,0.6040006322534848,0.5136642990501868,1.0979946110648031,1.5616303105016345
XYL,33844631552,35.827316,29.265263,3.020315,3.805333,0.10659,0.15653,0.08555,0.047989998,18.253,1.957,8894000128,0.078,0.045,3.88,1.174,1.15,154.27,100.47,Industrial,XLI,142.5207077026367,145.52912658691406,132.34736198425293,0.9753669957693044,0.955203935920108,-0.07869179754711786,-0.015166814965614117,0.16963961948673162,0.15144980021228516,38.14861209685068,0.7328090940574897,0.1726867568097697,0.2287234418406041,0.5801187483976317,0.3369389943811394
VLTO,25366056960,27.989042,27.242668,8.909821,4.6526146,0.16746001,0.23219,0.37978,0.11594,100.772,1.568,5452000256,0.068,0.08,3.65,1.107,0.43,110.11,83.865,Industrial,XLI,99.74100074768066,101.67041000366211,100.646869430542,1.024252843828469,1.0048154980237576,0.03600043636329886,-0.062028240759550046,0.2564297382156921,0.19035425814970403,60.30489677053191,0.6948585986150279,0.1794141095057206,0.2103662324336878,0.6627209504722533,0.3654976759553718
DOV,26208608256,24.88151,20.30712,3.4202,3.3077652,0.28370002,0.1869,0.15883,0.069,40.076,2.042,7923358208,0.048,-0.126,7.68,1.309,1.09,222.31,143.04,Industrial,XLI,183.69771347045898,175.6477471923828,176.97479370117188,1.0402415616818248,1.0879160102668113,0.06263611996197582,0.10778808494407133,0.17129103084297864,0.24790038789652608,69.93756586503524,0.7596098762683631,0.1853723315922591,0.2449105987972186,0.5935730519879405,0.3606632737930746
BR,27083128832,29.670076,24.814972,10.275465,3.8385293,0.13112001,0.118719995,0.38215,0.09519,132.063,0.927,7055600128,0.117,1.059,7.82,0.994,1.68,271.91,212.33,Industrial,XLI,226.6140007019043,228.8138006591797,237.7796174621582,1.023855558587785,1.0140122824936462,0.04645500178175199,-0.07939528867100742,0.1060628938875289,0.1585098817658867,67.32560398644807,0.32698656800509013,0.1331711122773306,0.1996483721992576,0.4666760427394915,0.2513702750590281
HUBB,23411857408,27.550344,24.860611,6.3596992,4.117312,0.15123,0.22591,0.24991,0.09993,58.21,1.358,5686199808,0.041,0.141,15.99,1.004,1.29,484.26,299.425,Industrial,XLI,432.05218505859375,433.39940979003904,399.64994094848635,1.0196221984609415,1.0164526965846867,-0.04419081187341034,0.010435593728830073,0.2747363847242697,0.275723269962054,56.17075065343513,0.8072341510677083,0.2403697651177938,0.3062883802558886,0.6541866359748773,0.4666005261775587
FTV,18185578496,21.161417,12.889688,2.624768,2.9049053,0.09621,0.15539,0.103649996,0.04829,52.244,0.701,6260299776,0.023,-0.742,2.54,1.043,0.45,62.788242,45.504898,Industrial,XLI,52.156197738647464,50.55437309265137,51.549150447845456,1.0305582525271304,1.0632116810447236,0.05037392749442238,0.10199988847231545,0.18939717301457376,0.19166697616823436,65.81116819509998,0.46223286963990173,0.0509352128395948,0.2405202475014112,0.0454648328080181,0.0443124075912295
LDOS,23968509952,17.459814,17.877514,4.865738,1.382905,0.08106,0.11971,0.2929,0.09491,105.551,1.624,17332000768,0.067,0.052,10.7,0.589,0.92,205.77,123.62,Industrial,XLI,190.5010009765625,190.72020111083984,164.0523349380493,0.9806773002059102,0.9795501799814356,-0.051578782737783824,0.018314621647169016,0.2218040903897311,0.2277803029968291,42.14847860949167,0.8273318891771383,0.3193655675057171,0.2582597781589348,1.0817230987234632,0.7603564814195725
J,16761404416,54.34884,21.085714,4.58625,1.3933256,0.02405,0.105170004,0.06523,0.05646,58.069,1.301,12029783040,,-0.634,2.58,0.79,0.91,168.44,105.178215,Industrial,XLI,142.3981170654297,150.34574340820313,135.60550186157226,0.9847040404071793,0.9326502902047074,-0.08347291497737475,-0.041863644463110194,0.4729887199334899,0.34260908724522154,34.551553051872574,0.5678465537819052,0.1823882014135184,0.238427930570853,0.5971959789803454,0.3555984206273161
SNA,18111643648,18.216684,17.256958,3.1028874,3.5406113,0.19827999,0.25257,0.18330999,0.10019,22.27,4.399,5115400192,0.036,0.068,19.06,0.776,2.81,365.78,289.81,Industrial,XLI,336.98070068359374,337.6297448730469,323.9917330932617,1.0303557169616344,1.0283750076156162,0.017679959784323795,0.04855292602191352,0.1594363469155272,0.18736436242198284,80.56551084137743,0.9098832455169805,0.1681789020735367,0.2424765372463279,0.5286239383372663,0.3162591666251186
BLDR,12164970496,20.874763,9.442919,2.8177347,0.7771626,0.03795,0.05805,0.13555999,0.057589997,117.723,1.786,15653056512,-0.069,-0.549,5.27,1.565,,177.97,94.35,Industrial,XLI,106.08000030517579,115.32119979858399,123.04514972686768,1.0370475284667107,0.9539443079708685,0.005392103611390864,-0.22924398914555166,0.48963919665204203,0.4260341795384448,58.890387236473735,0.1842713538433946,-0.0475335166604254,0.4489091061710575,-0.1949916262716013,-0.255179387885968
EXPD,20557285376,24.709625,28.154274,8.901622,1.8407706,0.07571,0.0995,0.36505002,0.13853,24.549,1.794,11167760384,-0.035,0.006,6.13,1.143,1.02,151.67,100.47,Industrial,XLI,142.78289184570312,129.6101512145996,118.5661103439331,1.0608413883673657,1.1686584715876882,0.10796868943165072,0.23284049874290913,0.22720242329008247,0.31623829065403875,80.0157327637798,1.0,0.1590637540035075,0.248503821425657,0.4791224268522042,0.2891746986261936
PNR,17089833984,26.526716,21.494846,4.5102534,4.1395783,0.15844,0.23982,0.17966999,0.091120005,44.76,1.462,4128399872,0.029,0.333,3.93,1.208,0.96,113.95,74.25,Industrial,XLI,105.20400047302246,107.57593215942383,100.07785140991211,0.9909318992744283,0.9690829343268444,-0.028967963791644236,-0.058260753779774466,0.22042929630201363,0.1815553006995947,49.7304519851854,0.7799840937649926,0.2662390725687721,0.2660982446385873,0.8502088124483813,0.580146954151503
MAS,13231781888,16.163683,14.298642,-168.08511,1.7417114,0.10885999,0.15806,5.6387095,0.15332,1888.69,1.878,7597000192,-0.033,0.169,3.91,1.272,1.96,82.18,56.55,Industrial,XLI,62.31600017547608,65.28492134094239,66.53439445495606,1.014185772273158,0.9680642859763176,0.019519262005327054,-0.13734790013803477,0.23362322144479736,0.2378328925189816,61.33208600100007,0.23650787935565679,0.0496999620348031,0.2799321263043122,0.0346511211944941,0.0217266528767221
IEX,13366504448,28.09177,20.838026,3.3194351,3.9068496,0.13974,0.21418,0.12197,0.063990004,48.121,2.934,3421299968,0.101,0.083,6.32,0.999,1.6,231.75,153.36,Industrial,XLI,170.1464988708496,167.6748840332031,172.60087829589844,1.0434536970454813,1.058834746240088,0.057037307628749145,0.1105780689279825,0.22144701773189282,0.21062612865011082,78.21008438840833,0.29793155559599566,-0.0260361212692967,0.2522360731604778,-0.2618028438275092,-0.1087641106630501
TXT,14874796032,18.26477,12.458209,1.9621532,1.0447985,0.05809,0.09495,0.11465,0.043670002,55.332,1.838,14236999680,0.051,0.105,4.57,1.013,0.1,87.94,57.7,Industrial,XLI,81.89949951171874,82.27919952392578,77.70402366638183,1.0191759622262364,1.0144726942370297,0.01755458323583059,0.02757599127414445,0.15934155367018688,0.2043476315086579,66.04432701141648,0.8547864271365659,0.0821598522244188,0.2574512974594814,0.1637585541049918,0.1014569267598168
JBHT,18237952000,32.65338,26.240948,5.0226593,1.5136714,0.04753,0.07948,0.15126,0.062800005,53.131,0.867,12048818176,-0.005,0.181,5.77,1.276,0.93,190.95,122.79,Industrial,XLI,171.44099807739258,160.77895904541015,147.29435573577882,1.0989786910658126,1.1718573424081888,0.1020706379442764,0.36954800374318597,0.3013968326015539,0.5333243052095189,84.04255578182207,1.0,0.0744791123910196,0.3479542746338626,0.0990909291955116,0.0309861845637942
SWK,11224513536,24.989655,13.200365,1.2500432,0.7400957,0.02892,0.09042,0.04918,0.02863,78.538,1.109,15166300160,0.001,-0.434,2.9,1.196,4.58,91.06,53.91,Industrial,XLI,67.54815406799317,68.62416160583496,69.20765686035156,1.0728642732080538,1.0560420633909962,0.0739842289601409,-0.05477764886837966,0.3496623302525664,0.3584857932734308,73.5860995210496,0.5719962118818259,-0.0086516281132499,0.3893727316225371,-0.1249487294873371,-0.1534550481638621
NDSN,13501682688,30.01633,22.95197,4.5021667,4.8491344,0.16341999,0.26538,0.15594,0.0769,74.482,1.694,2784348928,0.121,0.088,7.96,1.017,1.37,258.63,165.03,Industrial,XLI,234.07900009155273,233.06500030517577,214.29811546325683,1.020723741054649,1.0251646208693963,0.027169906920796683,0.07061878673720834,0.16113168074576126,0.17070498944326506,68.30091430244534,0.839962468073514,0.0448137226651849,0.2546513950482809,0.0189031859192142,0.0249558510463161
AMZN,2453725249536,32.465347,37.32195,6.636308,3.549282,0.11063,0.11057,0.24327,0.07495,43.405,1.009,691330023424,0.134,0.364,7.07,1.372,,258.6,161.38,Consumer Discretionary,XLY,232.5985008239746,228.39020050048828,214.7989003753662,0.9868077307729515,1.004990574360506,-0.060881325067953185,0.006048673766077872,0.2777738342126087,0.3386107925942409,43.836591653373844,0.7176972394052804,0.2728917387536173,0.3145469501886,0.7404037413619083,0.5569800680383437
TSLA,1513247735808,311.64383,140.4321,18.912628,15.823489,0.05314,0.06628,0.06791,0.0235,17.082,2.066,95632998400,0.116,-0.371,1.46,1.878,,488.54,214.25,Consumer Discretionary,XLY,423.06849975585936,435.21699951171877,342.5898999786377,1.075475957823774,1.045455486597436,0.05932206099380655,0.14916400766384763,0.45766315156735404,0.5028301014684614,77.0421592029263,0.9036434619308271,0.5138906371564148,0.6354500573749674,0.7457559121389467,0.8659777183128872
HD,353018314752,24.20546,22.73141,29.121292,2.1241977,0.087740004,0.12945,1.62909,0.13226,544.586,1.051,166189006848,0.028,-0.014,14.65,1.051,2.59,436.36,326.31,Consumer Discretionary,XLY,352.8033874511719,371.8337579345703,370.6719847106934,1.0051206931811012,0.9536788357284155,-0.0382810150246814,-0.15563762553138427,0.3311751575939989,0.2222806372586856,46.733484650790594,0.27747535393571726,0.0902742786594819,0.2186941322519358,0.2298839851888023,0.140542993345019
MCD,222095114240,26.532824,24.681208,-102.47942,8.456256,0.3204,0.46905997,,0.12968999,,1.0,26264000512,0.03,0.016,11.73,0.521,2.39,326.32,276.53,Consumer Discretionary,XLY,304.84130401611327,302.29045471191404,302.3252067565918,1.0209574847176128,1.0295727375279964,0.04484295009152528,0.025205141353442873,0.18893837465350177,0.16654436407286147,57.006730272897954,0.8927381448313126,0.0837394925970442,0.1815278970027054,0.2409519050198237,0.142462930729124
NKE,97354342400,33.774357,20.390093,7.2230754,2.0963466,0.062340003,0.0791,0.21122,0.05685,82.128,2.19,46440001536,0.011,-0.3,1.95,1.291,2.49,82.44,52.28,Consumer Discretionary,XLY,63.38935375213623,65.7383275604248,67.08187385559081,1.0389757382268954,1.0018508692636714,0.0849643227128376,-0.09204835690177826,0.2878401257303418,0.3037100562852652,59.99623235187797,0.49209831356335754,-0.194648407978736,0.3710381785891223,-0.6324104135886766,-0.4084770906212442
BKNG,168435482624,33.784306,24.7655,-35.451447,6.468585,0.19371,0.44904998,,0.20249,,1.334,26038999040,0.127,0.135,153.83,1.254,0.74,5839.41,4096.23,Consumer Discretionary,XLY,4930.2452392578125,5080.5861328125,5180.138806152344,1.0541139003959263,1.0229213526167567,0.0540452375765017,-0.04604647794464822,0.37736027210389955,0.30052742585347475,55.88663664860463,0.638341466267794,0.2792207078662743,0.2742790208904063,0.8721801145770448,0.6128478820224177
LOW,139379621888,20.568708,19.673,-13.4264555,1.6542593,0.08045,0.1192,,0.13182001,,1.04,84254998528,0.032,-0.037,12.08,0.956,1.93,280.64,206.39,Consumer Discretionary,XLY,235.66699981689453,238.93665710449218,233.70963142395019,1.0543266618311267,1.0398990436701465,0.06566305248811322,-0.08144187360985677,0.29501532157516797,0.21741727337981256,68.33866477184827,0.6329439115918875,0.1369862666962938,0.2338274125761691,0.4147771453644283,0.2427028915529128
SBUX,96789954560,52.22086,22.881721,-11.951699,2.602972,0.04992,0.10976,,0.07266,,0.723,37184401408,0.055,-0.854,1.63,0.977,2.91,117.46,75.5,Consumer Discretionary,XLY,85.05268592834473,83.67336578369141,88.13957134246826,1.0007914719858937,1.0172890973052333,0.001927548980120486,0.04682466861597434,0.31082882157370856,0.2859546317119821,50.94445586499357,0.2032868103063425,0.0241682886170284,0.3559553775285938,-0.0444766742755551,-0.0719490066633922
TJX,170591256576,33.762115,33.32174,18.186995,2.8924067,0.086789995,0.12489,0.58396,0.12331,140.977,1.094,58979000320,0.075,0.123,4.54,0.762,1.11,154.66,112.1,Consumer Discretionary,XLY,148.6537773132324,144.76941467285155,131.35285125732423,1.0311207797721575,1.0587871694147375,0.06301457013519118,0.10211170022401306,0.1777059191739291,0.16030323889056253,67.68172085560136,1.0,0.3026047535783311,0.1764264685626557,1.4884657371298584,0.7651451347428104
CMG,45509636096,30.035397,25.908398,13.967077,3.8608713,0.13036,0.16134001,0.44958,0.13583,154.574,1.542,11787400192,0.075,0.022,1.13,0.991,,66.74,29.75,Consumer Discretionary,XLY,32.14800004959106,36.30919998168945,45.51545003890991,1.0557421480139857,0.9347492823809049,0.10951286228868118,-0.1214082917869066,0.3969089738655621,0.49192618618411194,64.39853623151458,0.11361757039912801,-0.0800266375327058,0.3448095412469517,-0.3480954648141337,-0.2434071702598695
ORLY,83664134144,34.336803,2.2004895,-93.645836,4.79086,0.14225,0.20742,,0.13656001,,0.757,17463279616,0.078,0.126,2.88,0.616,,108.72,78.3,Consumer Discretionary,XLY,99.36799926757813,99.87119979858399,95.93794345855713,0.9951895994540201,0.9901753417310056,0.018539531565059164,-0.0800930289335029,0.18236134441876467,0.19044456553135505,50.350726547466415,0.6937445789185179,0.2473084139233646,0.2002024783816407,1.0354937441292713,0.5682221858314709
MAR,79425847296,30.863926,27.602829,-25.271204,11.554531,0.37984002,0.65933996,,0.09641,,0.467,6873999872,0.056,0.29,9.48,1.156,0.92,309.43,205.4,Consumer Discretionary,XLY,293.6789031982422,277.1466430664062,262.51361877441406,0.9962921856201004,1.0557226784370037,0.007286011624629385,0.10049305074502835,0.2817342726495705,0.2579146660881822,58.14461210390288,0.855205522654799,0.2111624264088271,0.2545454686522784,0.6724237807691773,0.4249670941553007
GM,72405524480,14.51336,7.194892,1.0690188,0.3862967,0.01625,0.056739997,0.04442,0.02014,195.437,1.229,187435008000,-0.003,-0.496,5.24,1.305,0.79,77.0,41.6,Consumer Discretionary,XLY,71.5013557434082,66.14259826660157,54.44494335174561,1.0636162386161323,1.149788563570218,0.0770574926560279,0.3025952325896768,0.2492552388476739,0.38623102286731853,71.91754160606672,1.0,0.4798190152753727,0.3446037819491506,1.2763035065595183,1.3003263441025823
ABNB,76113133568,29.6,27.626667,8.779041,6.373033,0.2203,0.39683,0.30776,0.07475,26.458,1.392,11943000064,0.097,0.038,4.2,1.118,,163.93,99.88,Consumer Discretionary,XLY,118.55199966430663,121.67359970092774,127.05255023956299,1.0486537557093119,1.0217499934283303,0.028457995694643134,0.01444305670330226,0.28901534468364015,0.23610332596619382,54.18182373046874,0.3342903047130852,0.0009263875111085,0.3565597347423794,-0.1095850391439259,-0.1162922507300757
F,51918016512,11.136752,7.445714,1.0955104,0.27384654,0.024820002,0.03146,0.10295,0.00833,346.673,1.121,189587996672,0.094,1.727,1.17,1.611,4.6,13.97,8.44,Consumer Discretionary,XLY,13.080499935150147,12.589313640594483,10.917967357635497,0.9961392758358378,1.0350047750781033,-0.013626063940650135,0.1284839905032853,0.25895443071584584,0.38036760059221647,46.85039783974072,0.8776449824844964,0.2181487400339976,0.3519451007915435,0.5061833213002012,0.3601314722728359
HLT,64031502336,39.51379,34.073845,-12.864433,13.148152,0.34188998,0.60327,,0.09635,,0.664,4870000128,0.035,0.29,6.89,1.156,0.22,287.4,196.04,Consumer Discretionary,XLY,274.7058563232422,266.9981280517578,255.56539207458496,0.9910600510811374,1.0196700702981112,-0.0033492096528827675,-0.008464369755894152,0.26470516321247817,0.22948678105341183,53.067734324259895,0.8406332467113877,0.2622507294188507,0.2273210173130307,0.9776954724463596,0.5971027935238231
AZO,63704629248,26.385006,21.92898,-18.658134,3.3637247,0.13191,0.19159001,,0.12353,,0.876,18938716160,0.006,-0.056,144.88,0.405,,4388.11,3162.0,Consumer Discretionary,XLY,3844.4275024414064,3916.773798828125,3824.7624926757812,0.9943378850769827,0.9759715797866835,0.0280776228853159,-0.11556517046378223,0.1819149373284662,0.21081129354817987,46.443031387630256,0.5449465778581347,0.2132777555725543,0.2124946043960233,0.8154454371444597,0.4587576851486032
ROST,58176032768,27.792187,26.587442,9.711711,2.641082,0.0947,0.11578,0.37425,0.10819,88.181,1.52,22027347968,0.104,0.068,6.4,1.038,0.91,179.05,122.36,Consumer Discretionary,XLY,168.89800033569335,161.05119995117187,143.94859184265135,1.0531207874791997,1.1044313558117842,0.10423387816783514,0.202636933451662,0.3074160620901932,0.24789508915065053,85.8564762514137,0.9976691344568817,0.187632375086479,0.2369127589106295,0.6231507993293443,0.3719827300588332
DHI,47288352768,13.721453,9.957313,1.9309051,1.3806657,0.10468,0.124680005,0.14321,0.08158,24.514,6.421,34250399744,-0.032,-0.222,11.56,1.38,1.13,184.55,110.44,Consumer Discretionary,XLY,149.03627090454103,153.69110931396483,141.1802802658081,1.064304643121304,1.0320700776071166,0.09905576095770852,-0.10546858966211681,0.40601151562365345,0.3461300876059219,67.95298708840352,0.6418383918991114,0.1418925049900298,0.3579604235133661,0.2846474031680912,0.1687806760347641
LEN,30602170368,12.256183,7.6772,1.4000498,0.8802273,0.07721,0.07971,0.10774,0.05899,24.892,12.742,34766213120,-0.064,-0.462,10.11,1.401,1.61,160.92934,98.42,Consumer Discretionary,XLY,124.08450050354004,124.16733932495117,117.89284015655518,0.9985937257214031,0.997927509244856,0.019415882773335946,-0.09348235801847715,0.46669739420387557,0.35586549063637507,53.46363318229332,0.38852488580964983,0.0273180668079263,0.3351733058579372,-0.0378369427708806,-0.0553164411178594
